,employeeid,firstname,lastname,gender,age,businesstravel,department,distancefromhome (km),state,ethnicity,education,educationfield,jobrole,maritalstatus,salary,stockoptionlevel,overtime,hiredate,attrition,yearsatcompany,yearsinmostrecentrole,yearssincelastpromotion,yearswithcurrmanager,performanceid,reviewdate,environmentsatisfaction,jobsatisfaction,relationshipsatisfaction,trainingopportunitieswithinyear,trainingopportunitiestaken,worklifebalance,selfrating,managerrating
6001,138C-2AEA,Susannah,Gorioli,Female,22,No Travel ,Sales,16,IL,White,1,Marketing ,Sales Representative,Divorced,27053,3,No,2020-04-10,No,2,0,2,2,PR6606,11/23/2022,5,4,3,2,0,5,3,2
6002,4049-CF88,Jose,Davydzenko,Male,20,Some Travel,Technology,25,NY,White,4,Information Systems,Data Scientist,Married,40341,1,Yes,2020-04-18,No,2,1,1,2,PR5671,1/25/2022,1,4,3,3,1,1,3,2
6003,0FEB-B474,Morten,Ridgley,Male,44,Some Travel,Sales,35,NY,White,3,Marketing ,Sales Executive,Divorced,223619,1,No,2020-04-24,No,2,0,2,1,PR6237,7/9/2022,5,5,5,2,0,5,3,2
6004,CC1D-5D73,Tillie,Cregin,Female,40,No Travel ,Sales,9,CA,White,3,Marketing ,Manager,Single,254535,0,No,2020-04-25,No,2,2,2,1,PR6602,11/21/2022,3,4,4,1,2,1,3,3
6005,AACC-8B93,Kaleena,Ellsbury,Female,36,Frequent Traveller,Technology,2,CA,White,3,Information Systems,Analytics Manager,Divorced,462687,1,No,2020-04-27,No,2,2,2,0,PR6512,10/22/2022,2,1,2,3,0,2,4,4
6006,D962-9E69,Esteban,Guiraud,Male,23,Some Travel,Technology,33,CA,White,1,Computer Science,Data Scientist,Divorced,29490,1,No,2020-04-27,No,2,0,1,2,PR6451,9/27/2022,5,3,4,2,1,4,4,3
6007,0592-D909,Jamill,Woolger,Male,39,Frequent Traveller,Technology,42,NY,White,3,Information Systems,Analytics Manager,Married,495977,1,No,2020-04-30,No,2,2,2,0,PR5599,1/4/2022,5,4,3,3,1,3,5,5
6008,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR1159,6/14/2016,3,5,5,3,0,4,5,5
6009,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR1722,6/14/2017,5,4,5,2,1,5,4,4
6010,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR2386,6/14/2018,4,5,3,2,2,2,3,2
6011,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR3155,6/14/2019,5,2,3,1,2,3,5,5
6012,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR360,6/15/2014,4,3,2,3,3,5,5,4
6013,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR4050,6/13/2020,3,5,5,3,2,5,3,2
6014,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR5053,6/13/2021,3,3,4,1,2,5,3,2
6015,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR6146,6/13/2022,3,4,5,1,0,2,3,2
6016,3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,PR699,6/15/2015,3,2,3,2,1,2,5,5
6017,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR1142,5/31/2016,3,3,4,2,1,3,4,4
6018,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR1702,5/31/2017,3,5,5,2,3,3,4,3
6019,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR2364,5/31/2018,4,2,5,1,0,4,4,4
6020,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR3129,5/31/2019,5,5,5,3,2,5,4,4
6021,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR354,6/1/2014,4,2,4,3,2,2,4,4
6022,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR4020,5/30/2020,3,4,4,1,1,4,4,3
6023,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR5021,5/30/2021,5,4,5,1,1,5,4,4
6024,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR6107,5/30/2022,4,5,4,2,0,4,4,3
6025,6313-8E62,Addy,Shambrook,Male,23,Frequent Traveller,Sales,41,NY,White,1,Marketing ,Sales Representative,Single,26508,0,Yes,2020-05-01,Yes,1,0,0,0,PR689,6/1/2015,5,4,3,2,0,4,3,3
6026,437C-4AD0,Cosmo,Viney,Male,40,Frequent Traveller,Technology,2,NY,White,4,Computer Science,Analytics Manager,Married,260835,2,No,2020-05-14,No,2,1,2,0,PR6278,7/21/2022,3,2,4,3,2,5,3,3
6027,03D9-FF08,Lynnette,Portinari,Non-Binary,22,Some Travel,Technology,30,CA,White,4,Other,Software Engineer,Single,44135,0,No,2020-05-15,No,2,0,1,1,PR6225,7/7/2022,3,5,3,3,0,5,4,3
6028,86C5-8987,Cassaundra,Kenyam,Female,22,Some Travel,Sales,5,NY,White,2,Economics,Sales Executive,Married,45220,0,No,2020-05-16,No,2,0,0,0,PR5877,3/25/2022,3,1,4,3,1,3,3,2
6029,A1AB-EE7C,Neala,Spandley,Female,32,Some Travel,Sales,38,CA,White,4,Marketing ,Sales Executive,Single,105091,0,No,2020-05-17,No,2,0,0,1,PR6085,5/22/2022,4,3,3,3,1,5,4,4
6030,5EE9-CFCF,April,Brunicke,Female,48,Frequent Traveller,Technology,15,CA,White,4,Computer Science,Engineering Manager,Married,309371,0,Yes,2020-05-18,No,2,1,1,1,PR6583,11/16/2022,4,2,3,2,3,3,3,3
6031,4846-2EC2,Luise,Ornillos,Female,26,Some Travel,Technology,31,CA,White,2,Information Systems,Software Engineer,Married,56187,1,No,2020-05-26,No,2,2,2,2,PR6242,7/10/2022,3,5,5,2,1,2,4,4
6032,9112-D01B,Emmie,Lauchlan,Female,50,Some Travel,Sales,23,CA,White,3,Marketing ,Manager,Married,266449,1,Yes,2020-05-27,No,2,1,2,2,PR6642,12/8/2022,5,2,2,3,1,5,5,4
6033,7696-E50D,Mignonne,Dalton,Female,21,Some Travel,Technology,1,NY,White,4,Information Systems,Software Engineer,Married,34133,0,Yes,2020-05-30,No,2,2,2,1,PR6693,12/25/2022,2,4,3,1,1,2,5,5
6034,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR1269,10/1/2016,4,3,5,2,2,4,4,3
6035,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR1870,10/1/2017,5,2,5,1,0,5,4,3
6036,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR2570,10/1/2018,4,3,3,1,0,2,4,4
6037,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR3380,10/1/2019,5,4,2,2,3,5,4,4
6038,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR399,10/2/2014,4,3,2,1,1,4,4,3
6039,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR4316,9/30/2020,3,2,4,1,1,5,5,4
6040,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR5348,9/30/2021,5,5,2,1,0,3,3,2
6041,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR6457,9/30/2022,5,3,2,3,0,5,5,5
6042,130F-32AB,Lucretia,Leebeter,Female,20,Some Travel,Technology,6,CA,White,1,Computer Science,Software Engineer,Single,30714,0,Yes,2020-06-05,Yes,2,0,1,1,PR774,10/2/2015,4,5,3,1,0,4,5,5
6043,1E20-2FFF,Addison,McCormack,Male,28,Frequent Traveller,Sales,29,CA,White,3,Marketing ,Sales Executive,Married,327674,3,No,2020-06-05,No,2,2,2,1,PR5824,3/9/2022,3,5,5,1,2,2,5,4
6044,D676-2084,Shannon,Kuhnel,Male,21,Some Travel,Human Resources,41,NY,White,2,Economics,Recruiter,Single,20583,0,No,2020-06-20,No,2,0,1,0,PR6624,11/30/2022,3,4,2,1,0,5,4,3
6045,1BEA-3835,Hymie,Aseef,Male,21,Some Travel,Technology,4,CA,White,2,Computer Science,Software Engineer,Married,21158,0,Yes,2020-06-26,No,2,1,1,0,PR5961,4/18/2022,5,5,4,2,1,4,3,2
6046,576B-6628,Bing,O'Heyne,Male,22,Some Travel,Sales,41,CA,White,4,Economics,Sales Representative,Married,22778,1,No,2020-06-27,No,2,0,2,2,PR5622,1/10/2022,4,2,2,1,1,5,5,5
6047,3B2D-9E60,Flora,Kowalski,Female,37,Some Travel,Technology,33,CA,White,1,Information Systems,Senior Software Engineer,Married,236732,1,No,2020-06-30,No,2,2,2,2,PR5650,1/17/2022,4,5,2,3,1,4,3,2
6048,5B0B-B105,Richard,Titchen,Male,35,Some Travel,Sales,30,CA,White,2,Marketing ,Manager,Married,360384,1,No,2020-07-04,No,2,2,2,2,PR6272,7/19/2022,3,3,2,3,1,3,3,2
6049,BE07-BE80,Clemmie,Heckner,Male,23,Some Travel,Technology,42,CA,White,4,Computer Science,Software Engineer,Single,28824,0,Yes,2020-07-04,No,2,2,2,1,PR6092,5/24/2022,1,4,4,1,2,1,3,2
6050,5B38-57D2,Dennie,Morrel,Male,20,Frequent Traveller,Technology,28,CA,White,3,Information Systems,Software Engineer,Married,29835,3,Yes,2020-07-05,No,2,0,0,0,PR6618,11/27/2022,5,3,5,1,1,5,5,4
6051,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR1303,11/5/2016,5,2,4,2,2,2,5,4
6052,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR1917,11/5/2017,5,2,3,2,0,4,4,4
6053,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR2627,11/5/2018,3,3,5,3,0,5,5,5
6054,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR3447,11/5/2019,5,4,4,1,1,4,3,2
6055,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR415,11/6/2014,3,4,5,2,0,3,5,5
6056,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR4391,11/4/2020,4,3,2,3,1,5,4,4
6057,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR5430,11/4/2021,4,3,2,2,0,5,3,3
6058,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR6544,11/4/2022,1,1,3,2,0,3,4,3
6059,EC6E-7F42,Art,Brisseau,Male,42,Frequent Traveller,Technology,28,NY,White,3,Computer Science,Senior Software Engineer,Married,264513,0,No,2020-07-08,Yes,1,0,0,1,PR796,11/6/2015,4,4,5,1,3,4,3,2
6060,AE9F-5268,Ev,Bravington,Male,22,Some Travel,Technology,6,IL,White,3,Computer Science,Software Engineer,Divorced,43072,1,Yes,2020-07-09,No,2,1,2,1,PR6680,12/22/2022,3,5,2,3,1,5,5,5
6061,3F25-EF5E,Tybalt,Horlick,Male,23,Some Travel,Sales,9,NY,White,2,Marketing ,Sales Representative,Married,33750,1,No,2020-07-10,No,2,0,2,0,PR6057,5/15/2022,3,5,5,3,1,5,5,5
6062,1E2C-A267,Gerick,Archibould,Male,23,Some Travel,Sales,1,CA,White,2,Other,Sales Executive,Married,65489,1,No,2020-07-12,No,2,0,1,1,PR6300,7/30/2022,5,5,4,1,0,3,3,3
6063,90C4-1053,Diann,Brightie,Female,20,Some Travel,Technology,3,CA,White,1,Information Systems,Machine Learning Engineer,Married,41342,1,Yes,2020-07-16,No,2,1,1,2,PR6166,6/17/2022,3,5,4,2,1,3,3,2
6064,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR1027,4/2/2016,4,2,2,2,1,4,4,4
6065,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR1573,4/2/2017,4,4,3,1,1,4,5,5
6066,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR2223,4/2/2018,4,5,4,2,0,3,4,3
6067,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR273,4/3/2014,3,3,3,3,0,2,5,4
6068,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR2968,4/2/2019,3,2,3,3,0,2,4,4
6069,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR3835,4/1/2020,2,4,1,2,1,4,3,3
6070,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR4824,4/1/2021,3,3,5,3,2,4,4,4
6071,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR5900,4/1/2022,3,3,3,3,3,5,3,3
6072,0210-E0D8,Yankee,Charteris,Male,36,Some Travel,Sales,7,NY,White,3,Technical Degree,Sales Executive,Single,243989,0,Yes,2020-07-18,Yes,1,0,1,1,PR591,4/3/2015,4,4,4,2,1,2,3,2
6073,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR1280,10/17/2016,4,4,5,2,1,2,5,4
6074,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR1891,10/17/2017,3,4,3,2,1,3,5,5
6075,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR2595,10/17/2018,3,3,3,1,2,2,3,3
6076,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR3406,10/17/2019,3,5,4,2,1,4,4,4
6077,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR405,10/18/2014,3,3,2,1,1,4,5,5
6078,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR4341,10/16/2020,4,3,5,1,3,2,4,4
6079,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR5378,10/16/2021,5,3,2,2,2,4,5,4
6080,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR6492,10/16/2022,3,4,4,1,2,4,3,2
6081,45FF-ACE6,Korrie,Plampin,Female,28,Some Travel,Sales,13,CA,White,3,Marketing ,Sales Executive,Married,207479,3,No,2020-07-19,Yes,1,0,0,0,PR782,10/18/2015,5,4,3,3,0,5,4,4
6082,FADE-8191,Venita,MacCague,Non-Binary,28,Some Travel,Technology,42,NY,White,4,Computer Science,Data Scientist,Married,85987,1,No,2020-07-20,No,2,0,1,0,PR6695,12/26/2022,5,2,2,2,2,5,5,4
6083,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR1276,10/9/2016,5,5,3,1,1,4,5,5
6084,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR1881,10/9/2017,3,2,3,2,0,3,4,3
6085,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR2582,10/9/2018,3,4,5,2,0,5,5,5
6086,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR3393,10/9/2019,4,4,2,2,1,4,4,3
6087,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR402,10/10/2014,4,2,4,3,3,3,3,3
6088,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR4328,10/8/2020,3,3,5,3,0,2,3,2
6089,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR5361,10/8/2021,3,3,4,1,1,5,3,2
6090,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR6473,10/8/2022,5,5,4,1,2,5,3,2
6091,817D-28CE,Bert,Otton,Female,22,Frequent Traveller,Technology,30,NY,White,3,Computer Science,Data Scientist,Divorced,40614,1,Yes,2020-07-29,Yes,0,0,0,0,PR779,10/10/2015,3,4,2,2,2,4,5,5
6092,47C9-BD11,Conrad,Soule,Prefer Not To Say,43,Frequent Traveller,Technology,37,CA,White,1,Information Systems,Senior Software Engineer,Married,199718,0,No,2020-08-03,No,2,1,2,2,PR6530,10/29/2022,4,2,5,1,1,4,5,4
6093,E267-D788,Tristan,Albro,Male,22,Frequent Traveller,Technology,9,NY,White,2,Computer Science,Senior Software Engineer,Divorced,73389,3,No,2020-08-05,No,2,0,2,2,PR6383,8/30/2022,4,3,3,3,1,5,4,4
6094,B3A4-91F0,Dud,Durdan,Male,23,Frequent Traveller,Technology,12,NY,White,3,Computer Science,Senior Software Engineer,Divorced,68820,1,No,2020-08-05,No,2,2,2,1,PR6701,12/28/2022,4,3,2,3,2,2,5,4
6095,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR1238,8/21/2016,5,5,4,1,1,2,4,4
6096,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR1830,8/21/2017,3,3,3,1,0,5,4,4
6097,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR2516,8/21/2018,4,4,2,2,0,5,5,4
6098,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR3315,8/21/2019,1,1,3,2,0,4,4,4
6099,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR384,8/22/2014,5,3,5,2,2,3,4,3
6100,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR4233,8/20/2020,4,3,3,2,1,3,3,3
6101,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR5255,8/20/2021,5,5,4,2,2,3,5,5
6102,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR6360,8/20/2022,3,3,5,3,1,5,3,2
6103,F877-3BF9,Cozmo,Duncklee,Non-Binary,21,Frequent Traveller,Technology,29,CA,White,4,Information Systems,Software Engineer,Single,61345,0,No,2020-08-07,Yes,1,0,0,0,PR755,8/22/2015,3,3,4,1,0,4,5,4
6104,55DC-C0F0,Marysa,Stannislawski,Female,23,Some Travel,Sales,26,NY,White,3,Economics,Sales Executive,Single,67718,0,No,2020-08-07,No,2,1,2,1,PR5746,2/18/2022,5,3,3,3,2,3,4,3
6105,AAD7-8DDC,Simeon,Cosslett,Male,50,No Travel ,Technology,11,NY,White,1,Computer Science,Engineering Manager,Divorced,337946,2,No,2020-08-15,No,2,1,2,1,PR6709,12/31/2022,4,5,2,1,2,2,4,4
6106,6B7D-82DB,Niko,Purvess,Male,40,No Travel ,Technology,15,NY,White,1,Information Systems,Analytics Manager,Single,465219,0,No,2020-08-17,No,2,2,2,0,PR5924,4/8/2022,4,5,2,3,0,2,4,3
6107,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR1251,9/8/2016,4,4,5,2,1,3,4,3
6108,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR1847,9/8/2017,5,5,5,2,0,5,3,2
6109,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR2539,9/8/2018,4,3,2,1,1,5,5,5
6110,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR3344,9/8/2019,4,3,5,1,1,2,3,2
6111,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR391,9/9/2014,3,4,4,3,1,1,4,4
6112,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR4268,9/7/2020,4,5,2,1,2,2,3,3
6113,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR5295,9/7/2021,4,3,1,2,0,1,5,5
6114,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR6401,9/7/2022,2,2,1,3,1,3,3,2
6115,D014-7DB2,Dolli,Dodgson,Female,20,Some Travel,Sales,16,NY,White,3,Marketing ,Sales Representative,Single,35754,0,No,2020-08-24,Yes,0,0,0,0,PR762,9/9/2015,3,2,3,3,2,5,4,4
6116,61F3-DE78,Dehlia,Fullerton,Female,23,Some Travel,Technology,40,CA,White,3,Computer Science,Data Scientist,Single,23632,0,No,2020-08-24,No,2,2,2,0,PR6050,5/14/2022,3,4,2,2,2,2,5,5
6117,619D-D78F,Leesa,Gauford,Female,20,Some Travel,Technology,24,NY,White,2,Business Studies,Data Scientist,Single,38138,0,No,2020-08-29,No,2,2,2,1,PR5975,4/22/2022,5,5,4,1,0,3,3,2
